gtp_ligand_id,target_uniprot,gtp_interaction_count,gtp_action_set,gtp_type_set,gtp_selectivity_set,gtp_primary_target_set,gtp_affinity_units_set,gtp_affinity_median_set,gtp_pubmed_ids
98,P35367,1,Antagonist,Antagonist,,False,pKi,6.9,8935801|12629531
98,P35462,1,Antagonist,Antagonist,Not Determined,True,pKi,,8935801|9430133
980,P21917,1,Antagonist,Antagonist,Not Determined,False,pKi,8.9,9098699
980,P30729,1,Antagonist,Antagonist,,False,pKi,8.7,15448188
9800,O00329,1,Inhibition,Inhibitor,Selective,True,pIC50,7.920000076293945,28442583
9800,P42336,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.440000057220459,28442583
9800,P42338,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.670000076293945,28442583
9800,P48736,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.550000190734863,28442583
9801,P55899,1,Binding,Antibody,Selective,True,pKd,,
9802,P25942,1,Binding,Antibody,Selective,True,pKd,9.15999984741211,
9803,O60674,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.050000190734863,25156366
9803,P23458,2,Inhibition,Inhibitor,Selective,True,pIC50,7.230000019073486|7.639999866485596,25156366
9803,P29597,2,Inhibition,Inhibitor,Selective,True,pIC50,7.889999866485596|9.220000267028809,25156366
9803,P52333,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.840000152587891,25156366
9804,Q9Y2T5,1,Agonist,Agonist,Not Determined,False,pEC50,7.679999828338623,29478803
9805,P43121,1,Binding,Antibody,Selective,True,pKd,8.0600004196167,
9807,P09871,1,Binding,Antibody,Selective,True,pKd,9.59000015258789,
9809,P07550,1,Antagonist,Antagonist,Not Determined,False,pKB,,20590599|1968985|6140042
9809,P10608,2,Antagonist,Antagonist,Selective,False,pKB|pKi,6.449999809265137,15908513|1968985|6140042
981,P30729,1,Antagonist,Antagonist,,False,pKi,9.6,15448188
9810,P22303,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.1899995803833,29541355
9810,P49841,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.179999828338623,29541355
9811,P49841,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.960000038146973,25845281
9812,P04150,2,Partial agonist,Agonist,Selective,True,pEC50|pIC50,7.960000038146973|8.420000076293945,29424542
9812,P06401,1,Agonist,Agonist,Not Determined,False,pIC50,5.28000020980835,29424542
9812,P08235,1,Agonist,Agonist,Not Determined,False,pIC50,4.420000076293945,29424542
9813,P30542,1,Antagonist,Antagonist,Not Determined,False,pIC50,7.130000114440918,29486053
9814,P04049,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.220000267028809,25500121
9814,P06239,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.520000457763672,25500121
9814,P12931,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.0,25500121
9814,P15056,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.519999980926514,25500121
9815,P04049,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.0,25500121
9815,P06239,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.699999809265137,25500121
9815,P12931,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.519999980926514,25500121
9815,P15056,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.0,25500121
9816,P08588,2,Partial agonist,Agonist,Not Determined,False,pEC50|pKi,4.699999809265137|6.199999809265137,20590599
9817,E2JF22,1,Activation,Activator,Not Determined,False,pEC50,4.769999980926514,26001275
9817,Q92508,1,Activation,Activator,Selective,True,pEC50,4.579999923706055,26001275
9818,P56817,1,Inhibition,Inhibitor,Selective,True,pIC50,8.149999618530273,
9819,P24158,1,Inhibition,Inhibitor,Selective,True,pKi,8.270000457763672,29442501
982,P30729,1,Antagonist,Antagonist,,False,pKi,7.8,15448188
9821,P56817,1,Inhibition,Inhibitor,Family selective,True,pIC50,7.519999980926514,25164658
9821,Q9Y5Z0,1,Inhibition,Inhibitor,Family selective,False,pIC50,7.400000095367432,25164658
9822,P56817,1,Inhibition,Inhibitor,Family selective,True,pIC50,8.300000190734863,26336937
9822,Q9Y5Z0,1,Inhibition,Inhibitor,Family selective,False,pIC50,8.300000190734863,26336937
9824,P21453,1,Agonist,Agonist,Selective,True,pEC50,9.0,29226621
9825,P28223,1,Antagonist,Antagonist,Selective,True,pKi,10.649999618530272,28943244
9826,P42336,1,Inhibition,Inhibitor,Selective,True,pIC50,8.699999809265137,24900173
9827,P07900,1,Inhibition,Inhibitor,Selective,False,pEC50,6.920000076293945,16854066
9828,P07900,1,Inhibition,Inhibitor,Selective,True,pIC50,8.350000381469727,18929486
9829,P08238,1,Inhibition,Inhibitor,Family selective,False,pIC50,6.550000190734863,24984936
983,P21917,1,Antagonist,Antagonist,,False,pKd,10.0,8248849
983,P35462,1,Antagonist,Antagonist,,False,pKi,,7907989|8301592
9831,P56817,1,Inhibition,Inhibitor,Selective,True,pIC50,9.149999618530272,29356535
9833,P11836,1,Binding,Antibody,Selective,True,pKd,8.029999732971191,29296544
9833,P24071,1,Binding,Antibody,Selective,True,pKd,8.489999771118164,29296544
9836,P45983,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.210000038146973,22244937
9836,P45984,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.149999618530273,22244937
9836,P53779,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.220000267028809,22244937
9837,P42345,1,Inhibition,Inhibitor,Selective,True,pIC50,8.069999694824219,27563401
9838,P35372,1,Agonist,Agonist,Not Determined,False,pKi,7.789999961853027,22194444|29524334
9838,P41143,1,Antagonist,Antagonist,Not Determined,False,pKi,9.81999969482422,22194444|29524334
9839,P53667,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.149999618530273,29574791|19001433|20876278|22496574
9839,P53671,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.100000381469727,29574791|19001433|20876278|22496574
9840,P53667,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.369999885559082,25621531|29574791
9841,P08581,2,Inhibition,Inhibitor,Not Determined,False,pIC50|pKi,8.329999923706055|8.699999809265137,23275061
9841,P30530,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.960000038146973,23275061
9841,P35590,1,Inhibition,Inhibitor,Not Determined,False,pKd,9.050000190734863,23275061
9841,P36888,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.510000228881836,23275061
9841,Q02763,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.399999618530273,23275061
9841,Q04912,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.920000076293945,23275061
9841,Q08345,1,Inhibition,Inhibitor,Not Determined,False,pKd,9.020000457763672,23275061
9841,Q12866,1,Inhibition,Inhibitor,Not Determined,False,pKd,9.100000381469728,23275061
9842,P42226,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.550000190734863,26506089
9843,Q9NR96,1,Agonist,Agonist,Not Determined,False,-,,16922592
9845,P32240,1,Antagonist,Antagonist,Not Determined,False,pKd,8.670000076293945,29490676
9845,P35408,2,Antagonist,Antagonist,Not Determined,False,pKd|pKi,7.78000020980835|9.270000457763672,29490676
9845,P43114,1,Antagonist,Antagonist,Not Determined,False,pKd,8.710000038146973,29490676
9848,Q8IW41,2,Inhibition,Inhibitor,Not Determined,False,pIC50,7.429999828338623,
9849,P29474,1,Inhibition,Inhibitor,Not Determined,False,pIC50,4.46999979019165,15163211
9849,P29475,1,Inhibition,Inhibitor,Not Determined,False,pIC50,4.739999771118164,15163211
9849,P35228,1,Inhibition,Inhibitor,Selective,True,pIC50,7.150000095367432,15163211
985,P21728,1,Partial agonist,Agonist,Not Determined,False,pKi,5.739999771118164,1826762
985,P21918,1,Full agonist,Agonist,,False,pKi,6.1,1826762
9850,P23219,1,Inhibition,Inhibitor,Not Determined,False,pIC50,4.070000171661377,15454242
9850,P35354,1,Inhibition,Inhibitor,Selective,True,pIC50,8.520000457763672,15454242
9851,O95470,1,Inhibition,Inhibitor,Not Determined,False,pIC50,4.0,24809814
9852,P27815,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.800000190734863,17428447
9852,Q07343,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.300000190734863,17428447
9852,Q08493,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.039999961853027,17428447
9852,Q08499,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.920000076293945,17428447
9853,P27815,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.220000267028809,18835163
9855,O60911,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.150000095367432,28584258
9855,O70370,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.520000457763672,28584258
9855,P25774,1,Inhibition,Inhibitor,Selective,True,pIC50,10.0,28584258
9857,Q06187,1,Inhibition,Inhibitor,Selective,False,pIC50,9.300000190734863,27583770
9858,Q14524,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.889999866485596,27080178|29582428
9859,Q9Y2I7,2,Inhibition,Inhibitor,Not Determined,False,pIC50|pKd,7.190000057220459|7.849999904632568,23890009
9860,O35435,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.420000076293945,20413687
9860,P43354,1,Activation,Agonist,Not Determined,False,pEC50,6.400000095367432,
9860,Q02127,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.320000171661377,20413687
9860,Q63707,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.340000152587891,20413687
9861,Q06187,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.699999809265137,
9862,P52333,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.300000190734863,
9862,Q06187,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.300000190734863,
9864,P01730,1,Binding,Antibody,Selective,False,-,,
9865,P27815,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.569999694824219,
9866,P24557,2,Inhibition,Inhibitor,Not Determined|Selective,False,pIC50,8.220000267028809|8.399999618530273,3093741|1826620|19783866|8759636
9867,P51449,1,Inverse agonist,Agonist,Selective,True,pIC50,8.720000267028809,29510038
9868,P08913,1,Agonist,Agonist,Not Determined,False,pKi,8.359999656677246,22341244
9868,P18089,1,Agonist,Agonist,Not Determined,False,pKi,7.170000076293945,22341244
9868,P18825,1,Agonist,Agonist,Not Determined,False,pKi,7.159999847412109,22341244
9869,Q06187,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.960000038146973,
9870,Q9Y251,1,Inhibition,Inhibitor,Not Determined,False,pKi,8.210000038146973,22458531
9871,Q9NQS5,1,Agonist,Agonist,Not Determined,True,pEC50,8.699999809265137,30023867
9872,Q9Y5N1,1,Inverse agonist,Agonist,Not Determined,False,pKi,8.399999618530273,18606542
9873,Q9Y5N1,1,Antagonist,Antagonist,Not Determined,False,pKi,7.320000171661377,29470065
9874,Q9Y5N1,1,Antagonist,Antagonist,Not Determined,False,pKi,7.710000038146973,29470065
9875,P43088,2,Agonist,Agonist,Not Determined,False,pIC50|pKi,5.519999980926514|7.769999980926514,25788650
9878,P27815,1,Inhibition,Inhibitor,Selective,False,pIC50,5.119999885559082,28263828
9878,Q07343,1,Inhibition,Inhibitor,Selective,False,pIC50,5.070000171661377,28263828
9878,Q08493,1,Inhibition,Inhibitor,Selective,False,pIC50,5.760000228881836,28263828
9878,Q08499,1,Inhibition,Inhibitor,Selective,False,pIC50,5.449999809265137,28263828
9879,Q91ZY2,1,Antagonist,Antagonist,Not Determined,False,pIC50,6.539999961853027,29579390
9879,Q9H3N8,1,Antagonist,Antagonist,Selective,True,pIC50,7.570000171661377,29579390
988,P21918,1,Full agonist,Agonist,,False,pKi,6.9,1826762
9880,P28223,1,Antagonist,Antagonist,Not Determined,False,pIC50,7.21999979019165,29615471
9880,P31652,1,Inhibition,Inhibitor,Not Determined,False,pKi,8.319999694824219,29615471
9881,Q15910,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.100000381469727,29456795
9882,P10635,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.489999771118164,29350534
9882,P61073,1,Antagonist,Antagonist,Not Determined,False,pIC50,8.199999809265137,29350534
9883,P10635,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.579999923706055,29350534
9883,P61073,1,Antagonist,Antagonist,Not Determined,False,pIC50,7.809999942779541,29350534
9883,P70658,1,Antagonist,Antagonist,Not Determined,False,pIC50,8.029999732971191,29350534
9885,O75116,1,Inhibition,Inhibitor,Not Determined,False,pKd,6.659999847412109,19844931
9885,P49336,1,Inhibition,Inhibitor,Not Determined,False,pKd,7.769999980926514,19844931
9885,Q13464,1,Inhibition,Inhibitor,Not Determined,False,pKd,6.599999904632568,19844931
9885,Q9BWU1,1,Inhibition,Inhibitor,Not Determined,False,pKd,8.0,19844931
9886,P49336,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.800000190734863,29937979
9886,Q9BWU1,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.100000381469727,29937979
9887,P49336,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.800000190734863,29937979
9888,P37231,1,Agonist,Agonist,Selective,False,pEC50,6.670000076293945,22582973
9889,P21453,1,Agonist,Agonist,Not Determined,True,pEC50,9.56999969482422,29608575
9889,Q9H228,1,Agonist,Agonist,Not Determined,True,pEC50,8.229999542236328,29608575
989,P25101,1,Full agonist,Agonist,,False,pIC50,,7647976
9891,Q92769,1,Inhibition,Inhibitor,Not Determined,False,pKi,6.110000133514404,29589441
9891,Q9BY41,1,Inhibition,Inhibitor,Not Determined,False,pKi,6.760000228881836,29589441
9891,Q9UBN7,1,Inhibition,Inhibitor,Selective,True,pKi,9.149999618530272,29589441
9892,P27487,1,Inhibition,Inhibitor,Not Determined,False,pKi,9.739999771118164,18783201
9892,Q6V1X1,1,Inhibition,Inhibitor,Not Determined,False,pKi,8.819999694824219,18783201
9892,Q86TI2,1,Inhibition,Inhibitor,Not Determined,False,pKi,9.119999885559082,18783201
9893,P27487,1,Inhibition,Inhibitor,Not Determined,False,pIC50,4.699999809265137,20718420
9893,Q12884,1,Inhibition,Inhibitor,Selective,True,pIC50,7.71999979019165,20718420
9893,Q6V1X1,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.429999828338623,20718420
9893,Q86TI2,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.570000171661377,20718420
9894,P08235,1,Antagonist,Antagonist,Selective,False,pIC50,8.619999885559082,22866979|29688582
9896,O95838,1,Agonist,Agonist,Not Determined,False,pEC50,10.550000190734863,29528634
9897,P34913,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.680000305175781,29614224
9897,P80299,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.820000171661377,29614224
9898,Q9R1E6,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.21999979019165,29620892
9899,P15813,1,Binding,,Not Determined,False,-,,29576533
99,P08908,1,Antagonist,Antagonist,,False,pKi,,1386736|9760039|9550290
99,P14842,1,Antagonist,Antagonist,,False,pKi,,11040033|9655845
99,P21728,1,Antagonist,Antagonist,,False,pKi,6.7,1826762
99,P21917,1,Antagonist,Antagonist,,False,pKi,9.3,7475902
99,P21918,1,Antagonist,Antagonist,,False,pKi,5.3,1826762
99,P25100,1,Antagonist,Antagonist,,False,pKi,8.1,11459121
99,P28221,1,Antagonist,Antagonist,,False,pKi,,1565658|1652050
99,P28223,1,Antagonist,Antagonist,,False,pKi,,15322733|8534270|2233697
99,P28334,1,Antagonist,Antagonist,,False,pKi,8.3,1557407
99,P28335,1,Antagonist,Antagonist,,False,pKi,,15322733|10991983|10217294
99,P30994,1,Antagonist,Antagonist,,False,pKi,5.5,8450835
99,P31388,1,Antagonist,Antagonist,,False,pKi,5.8,7908055
99,P32304,1,Antagonist,Antagonist,,False,pKi,7.2,8394987
99,P32305,1,Antagonist,Antagonist,,False,pKi,,7908055|8397408
99,P34969,1,Antagonist,Antagonist,,False,pKi,,11414657|9298538|8226867
99,P35348,1,Antagonist,Antagonist,,False,pKi,8.3,11459121
99,P35368,1,Inverse agonist,Antagonist,,False,pKi,9.2,11459121
99,P35462,1,Antagonist,Antagonist,,False,pKi,9.2,1975644
99,P41595,1,Antagonist,Antagonist,,False,pKi,,15322733|8078486|9459568
99,P61169,1,Antagonist,Antagonist,,False,pKi,,7907989|1975644|7473180|8301592
990,P25101,1,Full agonist,Agonist,,False,pIC50,8.2,7647976
9900,Q02108|Q02153,1,Activation,Activator,Selective,False,pEC50,6.570000171661377,29643251
9901,P29466,1,Inhibition,Inhibitor,Selective,True,pIC50,8.010000228881836,29648825
9901,P51878,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.53000020980835,29648825
9903,P06493,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.739999771118164,29545334
9903,P24941,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.210000038146973,29545334
9903,P50613,1,Inhibition,Inhibitor,Selective,True,pIC50,7.400000095367432,29545334
9903,P50750,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.920000076293945,29545334
9904,O14786,2,Competitive,,Selective,True,pIC50|pKd,5.880000114440918|6.21999979019165,29648813
9905,P08581,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.329999923706055,21613405
9905,P09619,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.819999694824219,21613405
9905,P10721,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.860000133514404,21613405
9905,P11362,2,Inhibition,Inhibitor,Non-selective|Not Determined,False,pIC50,8.210000038146973|8.399999618530273,21613405|22765894
9905,P16234,1,Inhibition,Inhibitor,Non-selective,False,pIC50,8.699999809265137,22765894
9905,P17948,2,Inhibition,Inhibitor,Not Determined,False,pIC50,7.539999961853027|7.699999809265137,21613405|22765894
9905,P30530,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.34000015258789,21613405
9905,P35916,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.520000457763672,21613405
9905,P35968,2,Inhibition,Inhibitor,Non-selective|Not Determined,False,pIC50,8.399999618530273|8.59000015258789,21613405|22765894
9905,P36888,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.100000381469728,21613405
9905,Q02763,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.570000171661377,21613405
9905,Q04912,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.909999847412109,21613405
9906,P27487,1,Inhibition,Inhibitor,Selective,True,pIC50,9.43000030517578,22959556
9906,Q6V1X1,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.590000152587891,22959556
9906,Q86TI2,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.269999980926514,22959556
9907,O00329,1,Inhibition,Inhibitor,Selective,True,pIC50,7.619999885559082,
9907,P42336,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.0,
9907,P42338,1,Inhibition,Inhibitor,Not Determined,False,pIC50,5.400000095367432,
9907,P48736,1,Inhibition,Inhibitor,Selective,True,pIC50,7.619999885559082,
9908,P31644,1,Negative,Allosteric modulator,Not Determined,False,pKi,8.100000381469727,29674331
9909,Q02750,1,Inhibition,Inhibitor,Not Determined,False,pKi,9.0,23934108
991,P24530,1,Full agonist,Agonist,Not Determined,False,pKd,,7620699|8355464|7524189|8460684|8477528
991,P25101,1,Full agonist,Agonist,,False,pKd,,7620699|8355464|7524189
9910,Q02750,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.279999732971191,21316218
9911,Q02750,1,Inhibition,Allosteric modulator,Selective,True,pIC50,8.489999771118164,21310613
9912,P00533,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.300000190734863,21789172
9912,P04626,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.520000457763672,21789172
9912,Q15303,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.100000381469728,21789172
9913,P00519,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.920000076293945,20703259
9913,P09619,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.510000228881836,20703259
9913,P10721,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.179999828338623,20703259
9914,O14965,1,Inhibition,Inhibitor,Not Determined,False,pIC50,6.920000076293945,22935731
9914,P07333,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.520000457763672,22935731
9914,P09619,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.889999866485596,22935731
9914,P10721,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.699999809265137,22935731
9914,P16234,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.960000038146973,22935731
9914,P17948,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.0,22935731
9914,P35916,1,Inhibition,Inhibitor,Not Determined,False,pIC50,7.369999885559082,22935731
9914,P35968,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.699999809265137,22935731
9914,P36888,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.0,22935731
9914,Q96GD4,1,Inhibition,Inhibitor,Not Determined,False,pIC50,8.149999618530273,22935731
9914,Q9UQB9,1,Inhibition,Inhibitor,Not Determined,False,pIC50,9.0,22935731
9915,P45983,1,Inhibition,Inhibitor,Not Determined,False,pKd,6.71999979019165,21375264
9915,P45984,1,Inhibition,Inhibitor,Not Determined,False,pKd,7.800000190734863,21375264
