Type,gtp_family_id,gtp_family_name,gtp_target_id,gtp_target_name,hgnc_symbol,target_uniprot
enzyme,275,Phospholipase A<sub>2</sub>,1429,cPLA<sub>2</sub>-4F,PLA2G4F,Q68DD2
enzyme,275,Phospholipase A<sub>2</sub>,1430,PLA<sub>2</sub>-G5,PLA2G5,P39877
enzyme,275,Phospholipase A<sub>2</sub>,1431,iPLA<sub>2</sub>-G6,PLA2G6,O60733
enzyme,275,Phospholipase A<sub>2</sub>,1432,PLA<sub>2</sub>-G7,PLA2G7,Q13093
enzyme,275,Phospholipase A<sub>2</sub>,1422,sPLA<sub>2</sub>-10,PLA2G10,O15496
enzyme,275,Phospholipase A<sub>2</sub>,1423,sPLA<sub>2</sub>-12A,PLA2G12A,Q9BZM1
enzyme,275,Phospholipase A<sub>2</sub>,2508,platelet activating factor acetylhydrolase 2,PAFAH2,Q99487
enzyme,1082,Phospholipid scramblases (PLSCR),3238,phospholipid scramblase 1,PLSCR1,O15162
enzyme,599,Phosphorylase kinase (PHK) family,2145,phosphorylase kinase catalytic subunit gamma 1,PHKG1,Q16816
enzyme,599,Phosphorylase kinase (PHK) family,2147,phosphorylase kinase catalytic subunit gamma 2,PHKG2,P15735
enzyme,600,PIM family,2158,"Pim-1 proto-oncogene, serine/threonine kinase",PIM1,P11309
enzyme,600,PIM family,2159,"Pim-2 proto-oncogene, serine/threonine kinase",PIM2,Q9P1W9
enzyme,600,PIM family,2160,"Pim-3 proto-oncogene, serine/threonine kinase",PIM3,Q86V86
enzyme,498,PITSLRE subfamily,1963,cyclin dependent kinase 11A,CDK11A,Q9UQ88
enzyme,498,PITSLRE subfamily,1964,cyclin dependent kinase 11B,CDK11B,P21127
enzyme,602,Polo-like kinase (PLK) family,2168,polo like kinase 1,PLK1,P53350
enzyme,602,Polo-like kinase (PLK) family,2169,polo like kinase 2,PLK2,Q9NYY3
enzyme,602,Polo-like kinase (PLK) family,2170,polo like kinase 3,PLK3,Q9H4B4
enzyme,602,Polo-like kinase (PLK) family,2171,polo like kinase 4,PLK4,O00444
enzyme,883,Poly ADP-ribosylating PARPs,2771,poly(ADP-ribose) polymerase 1,PARP1,P09874
enzyme,883,Poly ADP-ribosylating PARPs,2772,poly(ADP-ribose) polymerase 2,PARP2,Q9UGN5
enzyme,883,Poly ADP-ribosylating PARPs,3108,tankyrase,TNKS,O95271
enzyme,883,Poly ADP-ribosylating PARPs,3109,tankyrase 2,TNKS2,Q9H2K2
enzyme,900,Prolyl hydroxylases,2832,egl-9 family hypoxia inducible factor 2,EGLN2,Q96KS0
enzyme,900,Prolyl hydroxylases,2833,egl-9 family hypoxia inducible factor 1,EGLN1,Q9GZT9
enzyme,900,Prolyl hydroxylases,2834,egl-9 family hypoxia inducible factor 3,EGLN3,Q9H6Z9
enzyme,270,Prostaglandin synthases,1353,CYP5A1,TBXAS1,P24557
enzyme,270,Prostaglandin synthases,1356,CYP8A1,PTGIS,Q16647
enzyme,270,Prostaglandin synthases,1377,mPGES1,PTGES,O14684
enzyme,270,Prostaglandin synthases,1378,mPGES2,PTGES2,Q9H7Z7
enzyme,270,Prostaglandin synthases,1379,cPGES,PTGES3,Q15185
enzyme,270,Prostaglandin synthases,1380,L-PGDS,PTGDS,P41222
enzyme,270,Prostaglandin synthases,1381,H-PGDS,HPGDS,O60760
enzyme,270,Prostaglandin synthases,1382,AKR1C3,AKR1C3,P42330
enzyme,270,Prostaglandin synthases,1383,CBR1,CBR1,P16152
enzyme,270,Prostaglandin synthases,1384,HPGD,HPGD,P15428
enzyme,284,Protein kinase A (PKA) family,1472,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",PRKAR1A,P10644
enzyme,284,Protein kinase A (PKA) family,1473,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",PRKAR1B,P31321
enzyme,284,Protein kinase A (PKA) family,1474,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",PRKAR2A,P13861
enzyme,284,Protein kinase A (PKA) family,1475,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",PRKAR2B,P31323
enzyme,284,Protein kinase A (PKA) family,1476,"protein kinase, cAMP-dependent, catalytic, alpha subunit",PRKACA,P17612
enzyme,284,Protein kinase A (PKA) family,1477,"protein kinase, cAMP-dependent, catalytic, beta subunit",PRKACB,P22694
enzyme,284,Protein kinase A (PKA) family,1478,"protein kinase, cAMP-dependent, catalytic, gamma subunit",PRKACG,P22612
enzyme,284,Protein kinase A (PKA) family,2175,protein kinase X-linked,PRKX,P51817
enzyme,284,Protein kinase A (PKA) family,2176,protein kinase Y-linked (pseudogene),PRKY,O43930
enzyme,605,Protein kinase D (PKD) family,1489,protein kinase D1,PRKD1,Q15139
enzyme,605,Protein kinase D (PKD) family,2173,protein kinase D2,PRKD2,Q9BZL6
enzyme,605,Protein kinase D (PKD) family,2174,protein kinase D3,PRKD3,O94806
enzyme,287,Protein kinase G (PKG) family,1492,Protein kinase G (PKG) 1,PRKG1,Q13976
enzyme,287,Protein kinase G (PKG) family,1493,Protein kinase G (PKG) 2,PRKG2,Q13237
enzyme,601,Protein kinase N (PKN) family,1520,protein kinase N1,PKN1,Q16512
enzyme,601,Protein kinase N (PKN) family,1521,protein kinase N2,PKN2,Q16513
enzyme,601,Protein kinase N (PKN) family,1522,protein kinase N3,PKN3,Q6P5Z2
enzyme,1092,Protein phosphatase catalytic subunits,3264,protein phosphatase 1 catalytic subunit alpha,PPP1CA,P62136
enzyme,1092,Protein phosphatase catalytic subunits,3263,protein phosphatase 2 catalytic subunit alpha,PPP2CA,P67775
enzyme,980,Protein tyrosine phosphatases non-receptor type (PTPN),2976,protein tyrosine phosphatase non-receptor type 1,PTPN1,P18031
enzyme,980,Protein tyrosine phosphatases non-receptor type (PTPN),3255,protein tyrosine phosphatase non-receptor type 2,PTPN2,P17706
enzyme,980,Protein tyrosine phosphatases non-receptor type (PTPN),3203,protein tyrosine phosphatase non-receptor type 11,PTPN11,Q06124
enzyme,980,Protein tyrosine phosphatases non-receptor type (PTPN),3084,protein tyrosine phosphatase non-receptor type 22,PTPN22,Q9Y2R2
enzyme,506,PRP4 subfamily,2177,pre-mRNA processing factor kinase PRP4K,PRP4K,Q13523
enzyme,607,PSK family,2178,protein serine kinase H1,PSKH1,P11801
enzyme,607,PSK family,2179,protein serine kinase H2,PSKH2,Q96QS6
enzyme,1040,Pyrimidine salvage,3133,cytidine deaminase,CDA,P32320
enzyme,608,Pyruvate dehydrogenase kinase (PDHK) family,1939,branched chain keto acid dehydrogenase kinase,BCKDK,O14874
enzyme,994,Pyruvate kinases (EC 2.7.1.40),3006,pyruvate kinase M1/2,PKM,P14618
enzyme,994,Pyruvate kinases (EC 2.7.1.40),3007,pyruvate kinase L/R,PKLR,P30613
enzyme,483,QIK subfamily,2197,salt inducible kinase 1,SIK1,P57059
enzyme,483,QIK subfamily,2198,salt inducible kinase 2,SIK2,Q9H0K1
enzyme,483,QIK subfamily,2199,SIK family kinase 3,SIK3,Q9Y2K2
enzyme,938,RAB subfamily,2916,"RAB27A, member RAS oncogene family",RAB27A,P51159
enzyme,938,RAB subfamily,3292,"RAB32, member RAS oncogene family",RAB32,Q13637
enzyme,609,RAD53 family,1988,checkpoint kinase 2,CHEK2,O96017
enzyme,610,RAF family,1933,"A-Raf proto-oncogene, serine/threonine kinase",ARAF,P10398
enzyme,610,RAF family,1943,"B-Raf proto-oncogene, serine/threonine kinase",BRAF,P15056
enzyme,610,RAF family,2051,kinase suppressor of ras 1,KSR1,Q8IVT5
enzyme,610,RAF family,2052,kinase suppressor of ras 2,KSR2,Q6VAB6
enzyme,610,RAF family,2184,"Raf-1 proto-oncogene, serine/threonine kinase",RAF1,P04049
enzyme,897,RAS subfamily,2822,HRAS,HRAS,P01112
enzyme,897,RAS subfamily,2823,NRAS,NRAS,P01111
enzyme,897,RAS subfamily,2824,KRAS,KRAS,P01116
enzyme,897,RAS subfamily,3324,ARF GTPase 6,ARF6,P62330
enzyme,612,RCK family,2038,ciliogenesis associated kinase 1,CILK1,Q9UPZ9
enzyme,612,RCK family,2061,male germ cell associated kinase,MAK,P20794
enzyme,612,RCK family,2107,MOK protein kinase,MOK,Q9UQ07
enzyme,613,Receptor interacting protein kinase (RIPK) family,1932,ankyrin repeat and kinase domain containing 1,ANKK1,Q8NFD2
enzyme,613,Receptor interacting protein kinase (RIPK) family,2189,receptor interacting serine/threonine kinase 1,RIPK1,Q13546
enzyme,613,Receptor interacting protein kinase (RIPK) family,2190,receptor interacting serine/threonine kinase 2,RIPK2,O43353
enzyme,613,Receptor interacting protein kinase (RIPK) family,2191,receptor interacting serine/threonine kinase 3,RIPK3,Q9Y572
enzyme,613,Receptor interacting protein kinase (RIPK) family,2192,receptor interacting serine/threonine kinase 4,RIPK4,P57078
enzyme,289,Rho kinase,1503,Rho associated coiled-coil containing protein kinase 1,ROCK1,Q13464
enzyme,289,Rho kinase,1504,Rho associated coiled-coil containing protein kinase 2,ROCK2,O75116
enzyme,536,RIO1 subfamily,2186,RIO kinase 1,RIOK1,Q9BRS2
enzyme,537,RIO2 subfamily,2187,RIO kinase 2,RIOK2,Q9BVS4
enzyme,538,RIO3 subfamily,2188,RIO kinase 3,RIOK3,O14730
enzyme,614,RSKL family,1532,ribosomal protein S6 kinase C1,RPS6KC1,Q96S38
enzyme,614,RSKL family,1533,ribosomal protein S6 kinase like 1,RPS6KL1,Q9Y6S9
enzyme,705,RSKR subfamily,1531,SGK494,RSKR,Q96LW2
enzyme,541,RSK subfamily,1527,ribosomal protein S6 kinase A1,RPS6KA1,Q15418
enzyme,541,RSK subfamily,1528,ribosomal protein S6 kinase A3,RPS6KA3,P51812
enzyme,541,RSK subfamily,1529,ribosomal protein S6 kinase A2,RPS6KA2,Q15349
enzyme,541,RSK subfamily,1530,ribosomal protein S6 kinase A6,RPS6KA6,Q9UK32
enzyme,756,S10: Carboxypeptidase Y,1581,Cathepsin A,CTSA,P10619
enzyme,756,S10: Carboxypeptidase Y,1585,Serine carboxypeptidase 1,SCPEP1,Q9HB40
enzyme,756,S10: Carboxypeptidase Y,1583,Vitellogenic carboxypeptidase-like protein,CPVL,Q9H3G5
enzyme,751,S1: Chymotrypsin,2327,acrosin,ACR,P10323
enzyme,751,S1: Chymotrypsin,2348,cathepsin G,CTSG,P08311
enzyme,751,S1: Chymotrypsin,2340,chymase 1,CMA1,P23946
enzyme,751,S1: Chymotrypsin,2341,chymotrypsin C,CTRC,Q99895
enzyme,751,S1: Chymotrypsin,2342,chymotrypsin like,CTRL,P40313
enzyme,751,S1: Chymotrypsin,2338,chymotrypsin like elastase 1,CELA1,Q9UNI1
enzyme,751,S1: Chymotrypsin,3201,chymotrypsin like elastase 2A,CELA2A,P08217
enzyme,751,S1: Chymotrypsin,3272,chymotrypsinogen B1,CTRB1,P17538
enzyme,751,S1: Chymotrypsin,2334,complement C1r,C1R,P00736
enzyme,751,S1: Chymotrypsin,2335,complement C1s,C1S,P09871
enzyme,751,S1: Chymotrypsin,2339,complement factor B,CFB,P00751
enzyme,751,S1: Chymotrypsin,2362,"coagulation factor II, thrombin",F2,P00734
enzyme,751,S1: Chymotrypsin,2363,coagulation factor VII,F7,P08709
enzyme,751,S1: Chymotrypsin,2364,coagulation factor IX,F9,P00740
enzyme,751,S1: Chymotrypsin,2359,coagulation factor X,F10,P00742
enzyme,751,S1: Chymotrypsin,2360,coagulation factor XI,F11,P03951
enzyme,751,S1: Chymotrypsin,2361,coagulation factor XII,F12,P00748
enzyme,751,S1: Chymotrypsin,2358,"elastase, neutrophil expressed",ELANE,P08246
enzyme,751,S1: Chymotrypsin,2368,granzyme A,GZMA,P12544
enzyme,751,S1: Chymotrypsin,2369,granzyme B,GZMB,P10144
enzyme,751,S1: Chymotrypsin,2370,granzyme K,GZMK,P49863
enzyme,751,S1: Chymotrypsin,3194,HtrA serine peptidase 1,HTRA1,Q92743
enzyme,751,S1: Chymotrypsin,2379,kallikrein B1,KLKB1,P03952
enzyme,751,S1: Chymotrypsin,2865,kallikrein 1,KLK1,P06870
enzyme,751,S1: Chymotrypsin,2372,kallikrein related peptidase 2,KLK2,P20151
enzyme,751,S1: Chymotrypsin,2373,kallikrein related peptidase 3,KLK3,P07288
enzyme,751,S1: Chymotrypsin,2374,kallikrein related peptidase 4,KLK4,Q9Y5K2
enzyme,751,S1: Chymotrypsin,2375,kallikrein related peptidase 5,KLK5,Q9Y337
enzyme,751,S1: Chymotrypsin,2376,kallikrein related peptidase 6,KLK6,Q92876
enzyme,751,S1: Chymotrypsin,2377,kallikrein related peptidase 7,KLK7,P49862
enzyme,751,S1: Chymotrypsin,2378,kallikrein related peptidase 8,KLK8,O60259
enzyme,751,S1: Chymotrypsin,2866,kallikrein related peptidase 14,KLK14,Q9P0G3
enzyme,751,S1: Chymotrypsin,2394,plasminogen,PLG,P00747
enzyme,751,S1: Chymotrypsin,2392,"plasminogen activator, tissue type",PLAT,P00750
enzyme,751,S1: Chymotrypsin,2393,"plasminogen activator, urokinase",PLAU,P00749
enzyme,751,S1: Chymotrypsin,2397,serine protease 1,PRSS1,P07477
enzyme,751,S1: Chymotrypsin,2398,serine protease 2,PRSS2,P07478
enzyme,751,S1: Chymotrypsin,2399,serine protease 3,PRSS3,P35030
enzyme,751,S1: Chymotrypsin,2400,serine protease 8,PRSS8,Q16651
enzyme,751,S1: Chymotrypsin,2396,"protein C, inactivator of coagulation factors Va and VIIIa",PROC,P04070
enzyme,751,S1: Chymotrypsin,2401,proteinase 3,PRTN3,P24158
enzyme,751,S1: Chymotrypsin,2418,ST14 transmembrane serine protease matriptase ,ST14,Q9Y5Y6
enzyme,751,S1: Chymotrypsin,2421,transmembrane serine protease 2,TMPRSS2,O15393
enzyme,751,S1: Chymotrypsin,2422,transmembrane serine protease 6,TMPRSS6,Q8IU80
enzyme,751,S1: Chymotrypsin,2420,transmembrane serine protease 11D,TMPRSS11D,O60235
enzyme,751,S1: Chymotrypsin,3189,transmembrane serine protease 15,TMPRSS15,P98073
enzyme,751,S1: Chymotrypsin,2424,tryptase alpha/beta 1,TPSAB1,Q15661
enzyme,751,S1: Chymotrypsin,2425,tryptase gamma 1,TPSG1,Q9NRR2
enzyme,757,S28: Lysosomal Pro-Xaa carboxypeptidase,1605,Dipeptidyl-peptidase 7,DPP7,Q9UHL4
enzyme,757,S28: Lysosomal Pro-Xaa carboxypeptidase,1584,Prolylcarboxypeptidase,PRCP,P42785
enzyme,917,S33: Prolyl aminopeptidase,2626,"lipase, gastric",LIPF,P07098
enzyme,917,S33: Prolyl aminopeptidase,2875,protein phosphatase methylesterase 1,PPME1,Q9Y570
enzyme,917,S33: Prolyl aminopeptidase,1399,monoacylglycerol lipase,MGLL,Q99685
enzyme,755,S8: Subtilisin,2366,"furin, paired basic amino acid cleaving enzyme",FURIN,P09958
enzyme,755,S8: Subtilisin,2381,"membrane bound transcription factor peptidase, site 1",MBTPS1,Q14703
enzyme,755,S8: Subtilisin,2382,proprotein convertase subtilisin/kexin type 1,PCSK1,P29120
enzyme,755,S8: Subtilisin,2383,proprotein convertase subtilisin/kexin type 2,PCSK2,P16519
enzyme,755,S8: Subtilisin,2384,proprotein convertase subtilisin/kexin type 4,PCSK4,Q6UW60
enzyme,755,S8: Subtilisin,2385,proprotein convertase subtilisin/kexin type 5,PCSK5,Q92824
enzyme,755,S8: Subtilisin,2386,proprotein convertase subtilisin/kexin type 6,PCSK6,P29122
enzyme,755,S8: Subtilisin,2387,proprotein convertase subtilisin/kexin type 7,PCSK7,Q16549
enzyme,755,S8: Subtilisin,2388,proprotein convertase subtilisin/kexin type 9,PCSK9,Q8NBP7
enzyme,755,S8: Subtilisin,2423,tripeptidyl peptidase 2,TPP2,P29144
enzyme,758,S9: Prolyl oligopeptidase,2328,acylaminoacyl-peptide hydrolase,APEH,P13798
enzyme,758,S9: Prolyl oligopeptidase,1612,dipeptidyl peptidase 4,DPP4,P27487
enzyme,758,S9: Prolyl oligopeptidase,2356,dipeptidyl peptidase 8,DPP8,Q6V1X1
enzyme,758,S9: Prolyl oligopeptidase,2357,dipeptidyl peptidase 9,DPP9,Q86TI2
enzyme,758,S9: Prolyl oligopeptidase,2365,fibroblast activation protein alpha,FAP,Q12884
enzyme,758,S9: Prolyl oligopeptidase,2395,prolyl endopeptidase,PREP,P48147
enzyme,758,S9: Prolyl oligopeptidase,2870,prolyl endopeptidase like,PREPL,Q4J6C6
enzyme,615,SCY1 family,2195,SCY1 like pseudokinase 1,SCYL1,Q96KG9
enzyme,615,SCY1 family,2196,SCY1 like pseudokinase 2,SCYL2,Q6P3W7
enzyme,1083,Selenoenzymes,3239,glutathione peroxidase 4,GPX4,P36969
enzyme,788,Serine palmitoyltransferase,2509,serine palmitoyltransferase long chain base subunit 1,SPTLC1,O15269
enzyme,788,Serine palmitoyltransferase,2510,serine palmitoyltransferase long chain base subunit 2,SPTLC2,O15270
enzyme,788,Serine palmitoyltransferase,2511,serine palmitoyltransferase long chain base subunit 3,SPTLC3,Q9NUV7
enzyme,788,Serine palmitoyltransferase,2512,serine palmitoyltransferase small subunit A,SPTSSA,Q969W0
enzyme,788,Serine palmitoyltransferase,2513,serine palmitoyltransferase small subunit B,SPTSSB,Q8NFR3
enzyme,617,SgK493 family,2166,"protein kinase domain containing, cytoplasmic",PKDCC,Q504Y2
enzyme,616,SGK family,1534,serum/glucocorticoid regulated kinase 1,SGK1,O00141
enzyme,616,SGK family,1535,serum/glucocorticoid regulated kinase 2,SGK2,Q9HBY8
enzyme,616,SGK family,1536,serum/glucocorticoid regulated kinase family member 3,SGK3,Q96BR1
enzyme,549,SLK subfamily,2200,STE20 like kinase,SLK,Q9H2G2
enzyme,549,SLK subfamily,2211,serine/threonine kinase 10,STK10,O94804
enzyme,618,Slob family,2183,PX domain containing serine/threonine kinase like,PXK,Q7Z7A4
enzyme,530,SMG1 subfamily,2201,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,SMG1,Q96Q15
enzyme,484,SNRK subfamily,2202,SNF related kinase,SNRK,Q9NRH2
enzyme,790,Sphingolipid &Delta;<sup>4</sup>-desaturase,2484,"delta 4-desaturase, sphingolipid 1",DEGS1,O15121
enzyme,790,Sphingolipid &Delta;<sup>4</sup>-desaturase,2485,"delta 4-desaturase, sphingolipid 2",DEGS2,Q6QHC5
enzyme,773,Sphingomyelin phosphodiesterase,2514,sphingomyelin phosphodiesterase 1,SMPD1,P17405
enzyme,773,Sphingomyelin phosphodiesterase,2515,sphingomyelin phosphodiesterase 2,SMPD2,O60906
enzyme,773,Sphingomyelin phosphodiesterase,2516,sphingomyelin phosphodiesterase 3,SMPD3,Q9NY59
enzyme,773,Sphingomyelin phosphodiesterase,2517,sphingomyelin phosphodiesterase 4,SMPD4,Q9NXE4
enzyme,773,Sphingomyelin phosphodiesterase,2518,sphingomyelin phosphodiesterase acid-like 3A,SMPDL3A,Q92484
enzyme,773,Sphingomyelin phosphodiesterase,2519,sphingomyelin phosphodiesterase acid-like 3B,SMPDL3B,Q92485
enzyme,774,Sphingomyelin synthase,2520,sphingomyelin synthase 1,SGMS1,Q86VZ5
enzyme,774,Sphingomyelin synthase,2521,sphingomyelin synthase 2,SGMS2,Q8NHU3
enzyme,774,Sphingomyelin synthase,2525,sterile alpha motif domain containing 8,SAMD8,Q96LT4
enzyme,777,Sphingosine 1-phosphate lyase,2522,sphingosine-1-phosphate lyase 1,SGPL1,O95470
enzyme,778,Sphingosine 1-phosphate phosphatase,2523,sphingosine-1-phosphate phosphatase 1,SGPP1,Q9BX95
enzyme,778,Sphingosine 1-phosphate phosphatase,2524,sphingosine-1-phosphate phosphatase 2,SGPP2,Q8IWX5
enzyme,787,Sphingosine kinase,2204,sphingosine kinase 1,SPHK1,Q9NYA1
enzyme,787,Sphingosine kinase,2205,sphingosine kinase 2,SPHK2,Q9NRA0
enzyme,619,Src family,1940,"BLK proto-oncogene, Src family tyrosine kinase",BLK,P51451
enzyme,619,Src family,2024,"FGR proto-oncogene, Src family tyrosine kinase",FGR,P09769
enzyme,619,Src family,2025,fyn related Src family tyrosine kinase,FRK,P42685
enzyme,619,Src family,2026,"FYN proto-oncogene, Src family tyrosine kinase",FYN,P06241
enzyme,619,Src family,2032,"HCK proto-oncogene, Src family tyrosine kinase",HCK,P08631
enzyme,619,Src family,2053,"LCK proto-oncogene, Src family tyrosine kinase",LCK,P06239
enzyme,619,Src family,2060,"LYN proto-oncogene, Src family tyrosine kinase",LYN,P07948
enzyme,619,Src family,2182,protein tyrosine kinase 6,PTK6,Q13882
enzyme,619,Src family,2206,"SRC proto-oncogene, non-receptor tyrosine kinase",SRC,P12931
enzyme,619,Src family,2207,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites,SRMS,Q9H3Y6
enzyme,619,Src family,2284,"YES proto-oncogene 1, Src family tyrosine kinase",YES1,P07947
enzyme,620,SRPK family,2208,SRSF protein kinase 1,SRPK1,Q96SB4
enzyme,620,SRPK family,2209,SRSF protein kinase 2,SRPK2,P78362
enzyme,620,SRPK family,2210,SRSF protein kinase 3,SRPK3,Q9UPE1
enzyme,621,STE11 family,2069,mitogen-activated protein kinase kinase kinase 1,MAP3K1,Q13233
enzyme,621,STE11 family,2077,mitogen-activated protein kinase kinase kinase 2,MAP3K2,Q9Y2U5
enzyme,621,STE11 family,2078,mitogen-activated protein kinase kinase kinase 3,MAP3K3,Q99759
enzyme,621,STE11 family,2079,mitogen-activated protein kinase kinase kinase 4,MAP3K4,Q9Y6R4
enzyme,621,STE11 family,2080,mitogen-activated protein kinase kinase kinase 5,MAP3K5,Q99683
enzyme,621,STE11 family,2081,mitogen-activated protein kinase kinase kinase 6,MAP3K6,O95382
enzyme,621,STE11 family,2075,mitogen-activated protein kinase kinase kinase 15,MAP3K15,Q6ZN16
enzyme,622,STE20 subfamily,2076,mitogen-activated protein kinase kinase kinase 19,MAP3K19,Q56UN5
enzyme,623,STE7 family,2062,mitogen-activated protein kinase kinase 1,MAP2K1,Q02750
enzyme,623,STE7 family,2063,mitogen-activated protein kinase kinase 2,MAP2K2,P36507
enzyme,623,STE7 family,2064,mitogen-activated protein kinase kinase 3,MAP2K3,P46734
enzyme,623,STE7 family,2065,mitogen-activated protein kinase kinase 4,MAP2K4,P45985
enzyme,623,STE7 family,2066,mitogen-activated protein kinase kinase 5,MAP2K5,Q13163
enzyme,623,STE7 family,2067,mitogen-activated protein kinase kinase 6,MAP2K6,P52564
enzyme,623,STE7 family,2068,mitogen-activated protein kinase kinase 7,MAP2K7,O14733
enzyme,624,STE-unique family,2074,mitogen-activated protein kinase kinase kinase 14,MAP3K14,Q99558
enzyme,624,STE-unique family,2083,mitogen-activated protein kinase kinase kinase 8,MAP3K8,P41279
enzyme,550,STLK subfamily,2227,STE20 related adaptor alpha,STRADA,Q7RTN6
enzyme,550,STLK subfamily,2228,STE20 related adaptor beta,STRADB,Q9C0K7
enzyme,1080,Sugar kinases,3236,ketohexokinase,KHK,P50053
enzyme,948,Sugar phosphatases,2937,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",PFKFB3,Q16875
enzyme,625,Syk family,2230,spleen associated tyrosine kinase,SYK,P43405
enzyme,625,Syk family,2285,zeta chain of T cell receptor associated protein kinase 70,ZAP70,P43403
enzyme,752,T1: Proteasome,2404,proteasome 20S subunit beta 1,PSMB1,P20618
enzyme,752,T1: Proteasome,2405,proteasome 20S subunit beta 2,PSMB2,P49721
enzyme,752,T1: Proteasome,2406,proteasome 20S subunit beta 5,PSMB5,P28074
enzyme,752,T1: Proteasome,2407,proteasome 20S subunit beta 6,PSMB6,P28072
enzyme,752,T1: Proteasome,2408,proteasome 20S subunit beta 8,PSMB8,P28062
enzyme,752,T1: Proteasome,2409,proteasome 20S subunit beta 9,PSMB9,P28065
enzyme,753,T2: Glycosylasparaginase precursor,2419,taspase 1,TASP1,Q9H6P5
enzyme,626,TAF1 family,2231,TATA-box binding protein associated factor 1,TAF1,P21675
enzyme,626,TAF1 family,2232,TATA-box binding protein associated factor 1 like,TAF1L,Q8IZX4
enzyme,491,TAIRE subfamily,1967,cyclin dependent kinase 14,CDK14,O94921
enzyme,491,TAIRE subfamily,1968,cyclin dependent kinase 15,CDK15,Q96Q40
enzyme,491,TAIRE subfamily,1969,cyclin dependent kinase 16,CDK16,Q00536
enzyme,491,TAIRE subfamily,1970,cyclin dependent kinase 17,CDK17,Q00537
enzyme,491,TAIRE subfamily,1971,cyclin dependent kinase 18,CDK18,Q07002
enzyme,525,TAK1 subfamily,2082,mitogen-activated protein kinase kinase kinase 7,MAP3K7,O43318
enzyme,551,TAO subfamily,2233,TAO kinase 1,TAOK1,Q7L7X3
enzyme,551,TAO subfamily,2234,TAO kinase 2,TAOK2,Q9UL54
